cod_municipio;Municipio;Tipo_municipio;Cod_departamento;Departamento;Longitud;Latitud;created_at;updated_at
70713;SAN ONOFRE;Municipio;70;SUCRE;-755.223.980;97.369.550;24/09/2025 23:06:11;24/09/2025 23:06:11
70717;SAN PEDRO;Municipio;70;SUCRE;-750.636.470;93.962.500;24/09/2025 23:06:11;24/09/2025 23:06:11
70742;SAN LUIS DE SINCÉ;Municipio;70;SUCRE;-751.459.990;92.443.080;24/09/2025 23:06:11;24/09/2025 23:06:11
70771;SUCRE;Municipio;70;SUCRE;-747.231.750;88.117.370;24/09/2025 23:06:11;24/09/2025 23:06:11
70820;SANTIAGO DE TOLÚ;Municipio;70;SUCRE;-755.811.120;95.253.870;24/09/2025 23:06:11;24/09/2025 23:06:11
70823;SAN JOSÉ DE TOLUVIEJO;Municipio;70;SUCRE;-754.408.500;94.518.190;24/09/2025 23:06:11;24/09/2025 23:06:11
73001;IBAGUÉ;Municipio;73;TOLIMA;-751.942.500;44.322.480;24/09/2025 23:06:11;24/09/2025 23:06:11
73024;ALPUJARRA;Municipio;73;TOLIMA;-749.329.000;33.915.480;24/09/2025 23:06:11;24/09/2025 23:06:11
73026;ALVARADO;Municipio;73;TOLIMA;-749.534.180;45.673.560;24/09/2025 23:06:11;24/09/2025 23:06:11
73030;AMBALEMA;Municipio;73;TOLIMA;-747.644.290;47.826.820;24/09/2025 23:06:11;24/09/2025 23:06:11
73043;ANZOÁTEGUI;Municipio;73;TOLIMA;-750.937.720;46.317.560;24/09/2025 23:06:11;24/09/2025 23:06:11
73055;ARMERO;Municipio;73;TOLIMA;-748.844.380;50.307.440;24/09/2025 23:06:11;24/09/2025 23:06:11
73067;ATACO;Municipio;73;TOLIMA;-753.825.450;35.905.910;24/09/2025 23:06:11;24/09/2025 23:06:11
73124;CAJAMARCA;Municipio;73;TOLIMA;-754.319.710;44.388.120;24/09/2025 23:06:11;24/09/2025 23:06:11
73148;CARMEN DE APICALÁ;Municipio;73;TOLIMA;-747.176.330;41.523.340;24/09/2025 23:06:11;24/09/2025 23:06:11
73152;CASABIANCA;Municipio;73;TOLIMA;-751.209.660;50.784.650;24/09/2025 23:06:11;24/09/2025 23:06:11
73168;CHAPARRAL;Municipio;73;TOLIMA;-754.807.650;37.229.180;24/09/2025 23:06:11;24/09/2025 23:06:11
73200;COELLO;Municipio;73;TOLIMA;-748.984.640;42.872.760;24/09/2025 23:06:11;24/09/2025 23:06:11
73217;COYAIMA;Municipio;73;TOLIMA;-751.938.620;37.980.360;24/09/2025 23:06:11;24/09/2025 23:06:11
73226;CUNDAY;Municipio;73;TOLIMA;-746.922.270;40.592.590;24/09/2025 23:06:11;24/09/2025 23:06:11
73236;DOLORES;Municipio;73;TOLIMA;-748.967.610;35.390.720;24/09/2025 23:06:11;24/09/2025 23:06:11
73268;ESPINAL;Municipio;73;TOLIMA;-748.854.460;41.513.140;24/09/2025 23:06:11;24/09/2025 23:06:11
73270;FALAN;Municipio;73;TOLIMA;-749.530.070;51.231.040;24/09/2025 23:06:11;24/09/2025 23:06:11
73275;FLANDES;Municipio;73;TOLIMA;-748.187.630;42.763.730;24/09/2025 23:06:11;24/09/2025 23:06:11
73283;FRESNO;Municipio;73;TOLIMA;-750.357.220;51.535.760;24/09/2025 23:06:11;24/09/2025 23:06:11
73319;GUAMO;Municipio;73;TOLIMA;-749.681.350;40.309.920;24/09/2025 23:06:11;24/09/2025 23:06:11
73347;HERVEO;Municipio;73;TOLIMA;-751.771.510;50.802.280;24/09/2025 23:06:11;24/09/2025 23:06:11
73349;HONDA;Municipio;73;TOLIMA;-747.569.900;52.118.160;24/09/2025 23:06:11;24/09/2025 23:06:11
73352;ICONONZO;Municipio;73;TOLIMA;-745.319.690;41.764.870;24/09/2025 23:06:11;24/09/2025 23:06:11
73408;LÉRIDA;Municipio;73;TOLIMA;-749.107.160;48.620.460;24/09/2025 23:06:11;24/09/2025 23:06:11
73411;LÍBANO;Municipio;73;TOLIMA;-750.619.590;49.204.200;24/09/2025 23:06:11;24/09/2025 23:06:11
73443;SAN SEBASTIÁN DE MARIQUITA;Municipio;73;TOLIMA;-748.892.760;51.997.080;24/09/2025 23:06:11;24/09/2025 23:06:11
73449;MELGAR;Municipio;73;TOLIMA;-746.413.170;42.036.550;24/09/2025 23:06:11;24/09/2025 23:06:11
73461;MURILLO;Municipio;73;TOLIMA;-751.710.220;48.743.410;24/09/2025 23:06:11;24/09/2025 23:06:11
73483;NATAGAIMA;Municipio;73;TOLIMA;-750.931.820;36.243.240;24/09/2025 23:06:11;24/09/2025 23:06:11
73504;ORTEGA;Municipio;73;TOLIMA;-752.226.010;39.349.160;24/09/2025 23:06:11;24/09/2025 23:06:11
73520;PALOCABILDO;Municipio;73;TOLIMA;-750.221.670;51.209.180;24/09/2025 23:06:11;24/09/2025 23:06:11
73547;PIEDRAS;Municipio;73;TOLIMA;-748.781.060;45.439.510;24/09/2025 23:06:11;24/09/2025 23:06:11
73555;PLANADAS;Municipio;73;TOLIMA;-756.441.630;31.979.110;24/09/2025 23:06:11;24/09/2025 23:06:11
73563;PRADO;Municipio;73;TOLIMA;-749.274.470;37.509.390;24/09/2025 23:06:11;24/09/2025 23:06:11
73585;PURIFICACIÓN;Municipio;73;TOLIMA;-749.355.550;38.572.460;24/09/2025 23:06:11;24/09/2025 23:06:11
73616;RIOBLANCO;Municipio;73;TOLIMA;-756.440.690;35.299.320;24/09/2025 23:06:11;24/09/2025 23:06:11
73622;RONCESVALLES;Municipio;73;TOLIMA;-756.059.590;40.115.670;24/09/2025 23:06:11;24/09/2025 23:06:11
73624;ROVIRA;Municipio;73;TOLIMA;-752.406.480;42.390.190;24/09/2025 23:06:11;24/09/2025 23:06:11
73671;SALDAÑA;Municipio;73;TOLIMA;-750.168.520;39.298.150;24/09/2025 23:06:11;24/09/2025 23:06:11
73675;SAN ANTONIO;Municipio;73;TOLIMA;-754.800.740;39.141.460;24/09/2025 23:06:11;24/09/2025 23:06:11
73678;SAN LUIS;Municipio;73;TOLIMA;-750.958.040;41.337.210;24/09/2025 23:06:11;24/09/2025 23:06:11
73686;SANTA ISABEL;Municipio;73;TOLIMA;-750.979.340;47.136.060;24/09/2025 23:06:11;24/09/2025 23:06:11
73770;SUÁREZ;Municipio;73;TOLIMA;-748.318.850;40.488.910;24/09/2025 23:06:11;24/09/2025 23:06:11
73854;VALLE DE SAN JUAN;Municipio;73;TOLIMA;-751.156.690;41.974.940;24/09/2025 23:06:11;24/09/2025 23:06:11
73861;VENADILLO;Municipio;73;TOLIMA;-749.293.330;47.178.780;24/09/2025 23:06:11;24/09/2025 23:06:11
73870;VILLAHERMOSA;Municipio;73;TOLIMA;-751.177.290;50.304.520;24/09/2025 23:06:11;24/09/2025 23:06:11
73873;VILLARRICA;Municipio;73;TOLIMA;-746.002.850;39.369.020;24/09/2025 23:06:11;24/09/2025 23:06:11
76001;SANTIAGO DE CALI;Municipio;76;VALLE DEL CAUCA;-765.213.300;34.136.860;24/09/2025 23:06:11;24/09/2025 23:06:11
76020;ALCALÁ;Municipio;76;VALLE DEL CAUCA;-757.797.920;46.749.940;24/09/2025 23:06:11;24/09/2025 23:06:11
76036;ANDALUCÍA;Municipio;76;VALLE DEL CAUCA;-761.679.250;41.717.130;24/09/2025 23:06:11;24/09/2025 23:06:11
76041;ANSERMANUEVO;Municipio;76;VALLE DEL CAUCA;-759.920.030;47.949.840;24/09/2025 23:06:11;24/09/2025 23:06:11
76054;ARGELIA;Municipio;76;VALLE DEL CAUCA;-761.199.050;47.269.450;24/09/2025 23:06:11;24/09/2025 23:06:11
76100;BOLÍVAR;Municipio;76;VALLE DEL CAUCA;-761.835.830;43.378.460;24/09/2025 23:06:11;24/09/2025 23:06:11
76109;BUENAVENTURA;Municipio;76;VALLE DEL CAUCA;-770.107.400;38.757.080;24/09/2025 23:06:11;24/09/2025 23:06:11
76111;GUADALAJARA DE BUGA;Municipio;76;VALLE DEL CAUCA;-762.989.790;39.007.360;24/09/2025 23:06:11;24/09/2025 23:06:11
76113;BUGALAGRANDE;Municipio;76;VALLE DEL CAUCA;-761.568.200;42.083.580;24/09/2025 23:06:11;24/09/2025 23:06:11
76122;CAICEDONIA;Municipio;76;VALLE DEL CAUCA;-758.305.940;43.348.080;24/09/2025 23:06:11;24/09/2025 23:06:11
76126;CALIMA;Municipio;76;VALLE DEL CAUCA;-764.841.320;39.336.640;24/09/2025 23:06:11;24/09/2025 23:06:11
76130;CANDELARIA;Municipio;76;VALLE DEL CAUCA;-763.465.190;34.083.540;24/09/2025 23:06:11;24/09/2025 23:06:11
76147;CARTAGO;Municipio;76;VALLE DEL CAUCA;-759.243.740;47.421.920;24/09/2025 23:06:11;24/09/2025 23:06:11
76233;DAGUA;Municipio;76;VALLE DEL CAUCA;-766.888.600;36.573.180;24/09/2025 23:06:11;24/09/2025 23:06:11
76243;EL ÁGUILA;Municipio;76;VALLE DEL CAUCA;-760.427.790;49.060.620;24/09/2025 23:06:11;24/09/2025 23:06:11
76246;EL CAIRO;Municipio;76;VALLE DEL CAUCA;-762.216.110;47.608.740;24/09/2025 23:06:11;24/09/2025 23:06:11
76248;EL CERRITO;Municipio;76;VALLE DEL CAUCA;-763.119.720;36.842.290;24/09/2025 23:06:11;24/09/2025 23:06:11
76250;EL DOVIO;Municipio;76;VALLE DEL CAUCA;-762.370.840;45.104.520;24/09/2025 23:06:11;24/09/2025 23:06:11
76275;FLORIDA;Municipio;76;VALLE DEL CAUCA;-762.341.990;33.241.180;24/09/2025 23:06:11;24/09/2025 23:06:11
76306;GINEBRA;Municipio;76;VALLE DEL CAUCA;-762.680.680;37.241.810;24/09/2025 23:06:11;24/09/2025 23:06:11
76318;GUACARÍ;Municipio;76;VALLE DEL CAUCA;-763.309.110;37.618.150;24/09/2025 23:06:11;24/09/2025 23:06:11
76364;JAMUNDÍ;Municipio;76;VALLE DEL CAUCA;-765.384.720;32.587.510;24/09/2025 23:06:11;24/09/2025 23:06:11
76377;LA CUMBRE;Municipio;76;VALLE DEL CAUCA;-765.680.500;36.492.680;24/09/2025 23:06:11;24/09/2025 23:06:11
76400;LA UNIÓN;Municipio;76;VALLE DEL CAUCA;-760.996.610;45.338.690;24/09/2025 23:06:11;24/09/2025 23:06:11
76403;LA VICTORIA;Municipio;76;VALLE DEL CAUCA;-760.365.290;45.236.030;24/09/2025 23:06:11;24/09/2025 23:06:11
76497;OBANDO;Municipio;76;VALLE DEL CAUCA;-759.747.090;45.757.120;24/09/2025 23:06:11;24/09/2025 23:06:11
76520;PALMIRA;Municipio;76;VALLE DEL CAUCA;-762.988.460;35.315.440;24/09/2025 23:06:11;24/09/2025 23:06:11
76563;PRADERA;Municipio;76;VALLE DEL CAUCA;-762.417.990;34.197.930;24/09/2025 23:06:11;24/09/2025 23:06:11
76606;RESTREPO;Municipio;76;VALLE DEL CAUCA;-765.233.290;38.213.510;24/09/2025 23:06:11;24/09/2025 23:06:11
76616;RIOFRÍO;Municipio;76;VALLE DEL CAUCA;-762.883.130;41.569.080;24/09/2025 23:06:11;24/09/2025 23:06:11
76622;ROLDANILLO;Municipio;76;VALLE DEL CAUCA;-761.522.770;44.136.010;24/09/2025 23:06:11;24/09/2025 23:06:11
76670;SAN PEDRO;Municipio;76;VALLE DEL CAUCA;-762.286.920;39.950.730;24/09/2025 23:06:11;24/09/2025 23:06:11
76736;SEVILLA;Municipio;76;VALLE DEL CAUCA;-759.316.290;42.707.140;24/09/2025 23:06:11;24/09/2025 23:06:11
76823;TORO;Municipio;76;VALLE DEL CAUCA;-760.768.590;46.080.850;24/09/2025 23:06:11;24/09/2025 23:06:11
76828;TRUJILLO;Municipio;76;VALLE DEL CAUCA;-763.188.180;42.120.370;24/09/2025 23:06:11;24/09/2025 23:06:11
76834;TULUÁ;Municipio;76;VALLE DEL CAUCA;-761.977.310;40.853.990;24/09/2025 23:06:11;24/09/2025 23:06:11
76845;ULLOA;Municipio;76;VALLE DEL CAUCA;-757.378.080;47.036.230;24/09/2025 23:06:11;24/09/2025 23:06:11
76863;VERSALLES;Municipio;76;VALLE DEL CAUCA;-761.992.030;45.750.190;24/09/2025 23:06:11;24/09/2025 23:06:11
76869;VIJES;Municipio;76;VALLE DEL CAUCA;-764.418.040;36.986.860;24/09/2025 23:06:11;24/09/2025 23:06:11
76890;YOTOCO;Municipio;76;VALLE DEL CAUCA;-763.826.980;38.612.410;24/09/2025 23:06:11;24/09/2025 23:06:11
76892;YUMBO;Municipio;76;VALLE DEL CAUCA;-764.998.930;35.400.970;24/09/2025 23:06:11;24/09/2025 23:06:11
76895;ZARZAL;Municipio;76;VALLE DEL CAUCA;-760.707.950;43.926.580;24/09/2025 23:06:11;24/09/2025 23:06:11
81001;ARAUCA;Municipio;81;ARAUCA;-707.474.080;70.727.260;24/09/2025 23:06:11;24/09/2025 23:06:11
81065;ARAUQUITA;Municipio;81;ARAUCA;-714.267.330;70.270.200;24/09/2025 23:06:11;24/09/2025 23:06:11
81220;CRAVO NORTE;Municipio;81;ARAUCA;-702.042.860;63.039.130;24/09/2025 23:06:11;24/09/2025 23:06:11
81300;FORTUL;Municipio;81;ARAUCA;-717.687.700;67.966.950;24/09/2025 23:06:11;24/09/2025 23:06:11
81591;PUERTO RONDÓN;Municipio;81;ARAUCA;-711.033.900;62.814.610;24/09/2025 23:06:11;24/09/2025 23:06:11
81736;SARAVENA;Municipio;81;ARAUCA;-718.728.120;69.539.260;24/09/2025 23:06:11;24/09/2025 23:06:11
81794;TAME;Municipio;81;ARAUCA;-717.544.270;64.533.240;24/09/2025 23:06:11;24/09/2025 23:06:11
85001;YOPAL;Municipio;85;CASANARE;-723.961.320;53.271.020;24/09/2025 23:06:11;24/09/2025 23:06:11
85010;AGUAZUL;Municipio;85;CASANARE;-725.468.380;51.726.410;24/09/2025 23:06:11;24/09/2025 23:06:11
85015;CHÁMEZA;Municipio;85;CASANARE;-728.701.600;52.145.270;24/09/2025 23:06:11;24/09/2025 23:06:11
85125;HATO COROZAL;Municipio;85;CASANARE;-717.642.130;61.540.990;24/09/2025 23:06:11;24/09/2025 23:06:11
85136;LA SALINA;Municipio;85;CASANARE;-723.349.780;61.277.620;24/09/2025 23:06:11;24/09/2025 23:06:11
85139;MANÍ;Municipio;85;CASANARE;-722.813.840;48.168.100;24/09/2025 23:06:11;24/09/2025 23:06:11
85162;MONTERREY;Municipio;85;CASANARE;-728.940.650;48.770.170;24/09/2025 23:06:11;24/09/2025 23:06:11
85225;NUNCHÍA;Municipio;85;CASANARE;-721.953.230;56.364.740;24/09/2025 23:06:11;24/09/2025 23:06:11
85230;OROCUÉ;Municipio;85;CASANARE;-713.385.330;47.902.580;24/09/2025 23:06:11;24/09/2025 23:06:11
85250;PAZ DE ARIPORO;Municipio;85;CASANARE;-718.903.480;58.798.270;24/09/2025 23:06:11;24/09/2025 23:06:11
85263;PORE;Municipio;85;CASANARE;-719.928.600;57.277.300;24/09/2025 23:06:11;24/09/2025 23:06:11
85279;RECETOR;Municipio;85;CASANARE;-727.609.910;52.291.810;24/09/2025 23:06:11;24/09/2025 23:06:11
85300;SABANALARGA;Municipio;85;CASANARE;-730.386.960;48.547.870;24/09/2025 23:06:11;24/09/2025 23:06:11
85315;SÁCAMA;Municipio;85;CASANARE;-722.501.570;60.967.380;24/09/2025 23:06:11;24/09/2025 23:06:11
85325;SAN LUIS DE PALENQUE;Municipio;85;CASANARE;-717.321.980;54.223.970;24/09/2025 23:06:11;24/09/2025 23:06:11
85400;TÁMARA;Municipio;85;CASANARE;-721.616.500;58.295.430;24/09/2025 23:06:11;24/09/2025 23:06:11
85410;TAURAMENA;Municipio;85;CASANARE;-727.466.200;50.189.770;24/09/2025 23:06:11;24/09/2025 23:06:11
85430;TRINIDAD;Municipio;85;CASANARE;-716.628.120;54.121.780;24/09/2025 23:06:11;24/09/2025 23:06:11
85440;VILLANUEVA;Municipio;85;CASANARE;-729.277.970;46.103.500;24/09/2025 23:06:11;24/09/2025 23:06:11
86001;MOCOA;Municipio;86;PUTUMAYO;-766.542.380;11.511.720;24/09/2025 23:06:11;24/09/2025 23:06:11
86219;COLÓN;Municipio;86;PUTUMAYO;-769.725.660;11.901.330;24/09/2025 23:06:11;24/09/2025 23:06:11
86320;ORITO;Municipio;86;PUTUMAYO;-768.732.760;6.635.930;24/09/2025 23:06:11;24/09/2025 23:06:11
86568;PUERTO ASÍS;Municipio;86;PUTUMAYO;-764.968.870;5.056.270;24/09/2025 23:06:11;24/09/2025 23:06:11
86569;PUERTO CAICEDO;Municipio;86;PUTUMAYO;-766.061.180;6.877.840;24/09/2025 23:06:11;24/09/2025 23:06:11
86571;PUERTO GUZMÁN;Municipio;86;PUTUMAYO;-764.076.630;9.628.540;24/09/2025 23:06:11;24/09/2025 23:06:11
86573;PUERTO LEGUÍZAMO;Municipio;86;PUTUMAYO;-747.818.420;-1.923.180;24/09/2025 23:06:11;24/09/2025 23:06:11
86749;SIBUNDOY;Municipio;86;PUTUMAYO;-769.178.140;12.002.600;24/09/2025 23:06:11;24/09/2025 23:06:11
86755;SAN FRANCISCO;Municipio;86;PUTUMAYO;-768.792.830;11.741.940;24/09/2025 23:06:11;24/09/2025 23:06:11
86757;SAN MIGUEL;Municipio;86;PUTUMAYO;-769.121.700;3.434.600;24/09/2025 23:06:11;24/09/2025 23:06:11
86760;SANTIAGO;Municipio;86;PUTUMAYO;-770.026.410;11.470.760;24/09/2025 23:06:11;24/09/2025 23:06:11
86865;VALLE DEL GUAMUEZ;Municipio;86;PUTUMAYO;-769.067.510;4.235.060;24/09/2025 23:06:11;24/09/2025 23:06:11
86885;VILLAGARZÓN;Municipio;86;PUTUMAYO;-766.172.100;10.288.210;24/09/2025 23:06:11;24/09/2025 23:06:11
88001;SAN ANDRÉS;Isla;88;ARCHIPIÉLAGO DE SAN ANDRÉS. PROVIDENCIA Y SANTA CATALINA;-817.071.810;125.781.080;24/09/2025 23:06:11;24/09/2025 23:06:11
88564;PROVIDENCIA;Municipio;88;ARCHIPIÉLAGO DE SAN ANDRÉS. PROVIDENCIA Y SANTA CATALINA;-813.683.860;133.731.850;24/09/2025 23:06:11;24/09/2025 23:06:11
91001;LETICIA;Municipio;91;AMAZONAS;-699.417.210;-41.989.500;24/09/2025 23:06:11;24/09/2025 23:06:11
91263;EL ENCANTO;Área no mu;91;AMAZONAS;-732.071.140;-17.480.600;24/09/2025 23:06:11;24/09/2025 23:06:11
91405;LA CHORRERA;Área no mu;91;AMAZONAS;-727.918.890;-14.426.170;24/09/2025 23:06:11;24/09/2025 23:06:11
91407;LA PEDRERA;Área no mu;91;AMAZONAS;-695.854.990;-13.203.010;24/09/2025 23:06:11;24/09/2025 23:06:11
91430;LA VICTORIA;Área no mu;91;AMAZONAS;-712.232.080;549.360;24/09/2025 23:06:11;24/09/2025 23:06:11
91460;MIRITÍ - PARANÁ;Área no mu;91;AMAZONAS;-709.889.300;-8.888.330;24/09/2025 23:06:11;24/09/2025 23:06:11
91530;PUERTO ALEGRÍA;Área no mu;91;AMAZONAS;-740.144.610;-10.056.740;24/09/2025 23:06:11;24/09/2025 23:06:11
91536;PUERTO ARICA;Área no mu;91;AMAZONAS;-717.521.860;-21.470.390;24/09/2025 23:06:11;24/09/2025 23:06:11
91540;PUERTO NARIÑO;Municipio;91;AMAZONAS;-703.649.370;-37.799.340;24/09/2025 23:06:11;24/09/2025 23:06:11
91669;PUERTO SANTANDER;Área no mu;91;AMAZONAS;-723.842.130;-6.211.840;24/09/2025 23:06:11;24/09/2025 23:06:11
91798;TARAPACÁ;Área no mu;91;AMAZONAS;-697.417.450;-28.901.260;24/09/2025 23:06:11;24/09/2025 23:06:11
94001;INÍRIDA;Municipio;94;GUAINÍA;-679.186.130;38.667.640;24/09/2025 23:06:11;24/09/2025 23:06:11
94343;BARRANCOMINAS;Municipio;94;GUAINÍA;-698.140.660;34.941.780;24/09/2025 23:06:11;24/09/2025 23:06:11
94883;SAN FELIPE;Área no mu;94;GUAINÍA;-670.678.480;19.124.950;24/09/2025 23:06:11;24/09/2025 23:06:11
94884;PUERTO COLOMBIA;Área no mu;94;GUAINÍA;-675.667.740;27.264.380;24/09/2025 23:06:11;24/09/2025 23:06:11
94885;LA GUADALUPE;Área no mu;94;GUAINÍA;-669.636.920;16.324.640;24/09/2025 23:06:11;24/09/2025 23:06:11
94886;CACAHUAL;Área no mu;94;GUAINÍA;-674.133.120;35.261.700;24/09/2025 23:06:11;24/09/2025 23:06:11
94887;PANA PANA;Área no mu;94;GUAINÍA;-690.099.000;18.656.680;24/09/2025 23:06:11;24/09/2025 23:06:11
94888;MORICHAL;Área no mu;94;GUAINÍA;-699.194.040;22.651.320;24/09/2025 23:06:11;24/09/2025 23:06:11
95001;SAN JOSÉ DEL GUAVIARE;Municipio;95;GUAVIARE;-726.392.540;25.659.320;24/09/2025 23:06:11;24/09/2025 23:06:11
95015;CALAMAR;Municipio;95;GUAVIARE;-726.551.970;19.609.820;24/09/2025 23:06:11;24/09/2025 23:06:11
95025;EL RETORNO;Municipio;95;GUAVIARE;-726.273.040;23.301.640;24/09/2025 23:06:11;24/09/2025 23:06:11
95200;MIRAFLORES;Municipio;95;GUAVIARE;-719.504.160;13.375.390;24/09/2025 23:06:11;24/09/2025 23:06:11
97001;MITÚ;Municipio;97;VAUPÉS;-702.326.410;12.531.510;24/09/2025 23:06:11;24/09/2025 23:06:11
97161;CARURÚ;Municipio;97;VAUPÉS;-713.022.100;10.161.160;24/09/2025 23:06:11;24/09/2025 23:06:11
97511;PACOA;Área no mu;97;VAUPÉS;-710.043.390;206.980;24/09/2025 23:06:11;24/09/2025 23:06:11
97666;TARAIRA;Municipio;97;VAUPÉS;-696.354.970;-5.649.840;24/09/2025 23:06:11;24/09/2025 23:06:11
97777;PAPUNAHUA;Área no mu;97;VAUPÉS;-707.609.100;19.081.240;24/09/2025 23:06:11;24/09/2025 23:06:11
97889;YAVARATÉ;Área no mu;97;VAUPÉS;-692.033.370;6.091.420;24/09/2025 23:06:11;24/09/2025 23:06:11
99001;PUERTO CARREÑO;Municipio;99;VICHADA;-674.870.950;61.866.360;24/09/2025 23:06:11;24/09/2025 23:06:11
99524;LA PRIMAVERA;Municipio;99;VICHADA;-704.105.150;54.863.090;24/09/2025 23:06:11;24/09/2025 23:06:11
99624;SANTA ROSALÍA;Municipio;99;VICHADA;-708.594.990;51.363.930;24/09/2025 23:06:11;24/09/2025 23:06:11
99773;CUMARIBO;Municipio;99;VICHADA;-697.955.330;44.463.520;24/09/2025 23:06:11;24/09/2025 23:06:11
